image	score	reason	label	gemini_text	local_path
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjgwMTA5ODkzNjE5ODg2Ng==_0.jpg	1.0	one_text_contains_the_other	一卷吟成朝暮雨，百城堆積古今書。今天的練習01	"一
卷
吟
成
朝
暮
雨
百
城
堆
積
古
今
書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjgwMTA5ODkzNjE5ODg2Ng==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjgwMTEwNTE4OTUzMTU3NA==_0.jpg	0.727516	high_directional_coverage	二月巴陵日日風，春寒未了怯園公。海棠不惜胭脂色，獨立濛濛細雨中。今天的練習03	"二月巴陵日，風寒無處避
怯園公海棠，不惜胭脂色，獨
立濛，細雨中
宋人陈与义诗春寒
丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjgwMTEwNTE4OTUzMTU3NA==_0.jpg
/images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc4NTc1NjAwNDM5OTgyNg==_0.jpg	0.783069	high_directional_coverage	"心有山水不造作，静而不争远是非
晨看花开千万朵，春守清灯暖烟火。
#写字是一种生活 #见字如面 #毛笔书法 #书法的力量 #今日书法练习 #赵孟頫 #书法"	"心有山水不造作
静而不争遠是非
晨看花開千萬朵
暮守清燈暖烟火"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc4NTc1NjAwNDM5OTgyNg==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc5MDgxMjc4NzIyNzQ4MQ==_0.jpg	0.845459	high_directional_coverage	看看臘盡春回。消息到、江南早梅。昨夜前村深雪里，一朵先開。盈盈玉蕊如裁，更風細、清香暗來。空使行人腸欲斷，駐馬徘徊。今天的練習03	"看、臘盡春回消息到江南早梅昨夜
前村深雪裏一朵先開盈々玉蕊如裁更
風細清香暗來空使行人腸斷爲駐馬
徘徊
宋人佚名春光好
丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc5MDgxMjc4NzIyNzQ4MQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTcwMDkxMTY3MjAwMg==_0.jpg	1.0	one_text_contains_the_other	弱水三千。今天的練習02	"弱
水
三
千"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTcwMDkxMTY3MjAwMg==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc4NDc4MDcwNDQ5NzM1Ng==_0.jpg	0.653693	combined_score_above_threshold	"2026-05-24週日
中華字經
110
孜摯弗餒，蹉跎窒肄。
第七課 養殖12
雞鴨抱羣，豬仔滿圈。
驢騾啃坡，犬狗護岸。"	"孜摯弗餒蹉跎
窒肆雞鴨抱羣
豬仔滿圈驢騾
哨坡犬狗護岸
中華字經一八〇丙子夏妙庄書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc4NDc4MDcwNDQ5NzM1Ng==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTY5ODUyODMzODkwNw==_0.jpg	0.912088	high_directional_coverage	忽逢異地多聞客，如讀生平未見書。今天的練習01	"忽
逢
異
地
多
聞
客
如
读
生
平
未
見
書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTY5ODUyODMzODkwNw==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTcwMzYyMTY3MTczMQ==_0.jpg	0.588797	combined_score_above_threshold	馬如飛。歸未歸。誰在河橋見別離。修楊委地垂。 掩面啼。人怎知。桃李成陰鶯哺兒。閒行春盡時。今天的練習03	"馬如飛歸未歸誰在河橋見客
粧梳楊柳無由掩面啼人怎知桃
李半陰陰鶯兒啼及青春時
宋人周邦彥長相思
丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc3OTcwMzYyMTY3MTczMQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc5NDI4NTE5MzU0NjkwNw==_0.jpg	0.823423	high_directional_coverage	"2026-05-25週一
長恨歌 白居易
14
馬嵬坡下泥土中，
不見玉顏空死處。
君臣相顧盡霑衣，
東望都門信馬歸。"	"馬嵬坡下泥土中
不見玉顏空死處
君臣相顧盡霑衣
東望都門信馬歸
白居易長恨歌丙午冬楚"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc5NDI4NTE5MzU0NjkwNw==_0.jpg
/images/UzpfSTEwMDAxNjg4Mjk5NjczMzpWSzoyNjc3NTgxMjU4MjA2MDgzNQ==_0.jpg	1.0	one_text_contains_the_other	坐言起行！	坐言起行	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAxNjg4Mjk5NjczMzpWSzoyNjc3NTgxMjU4MjA2MDgzNQ==_0.jpg
/images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc3NTEwMzU4MjEzMTczNQ==_0.jpg	1.0	short_exact_match	"放下
#书法 #情感共鸣 #生活感悟 #认知觉醒"	"放
下"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc3NTEwMzU4MjEzMTczNQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc3NDEzMzQ4ODg5NTQxMQ==_0.jpg	0.781099	high_directional_coverage	"2026-05-23週六
長恨歌 白居易
13
行宮見月傷心色，
夜雨聞鈴腸斷聲。
天旋地轉迴龍馭，
到此躊躇不能去。"	"行宮見月傷心色、
夜雨聞鈴斷腸聲、
天旋地轉迴龍馭、
到此躊躇不能去、
長恨歌白居易丙午冬雙葉書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc3NDEzMzQ4ODg5NTQxMQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc2OTMyNjEwNjA0MjgxNg==_0.jpg	0.59845	combined_score_above_threshold	小庭花落無人掃，疏香滿地東風老。春晚信沉沉，天涯何處尋。曉堂屏六扇，眉共湘山遠。爭奈別離心，近來尤不禁。今天的練習01	"小庭幽院無人掃 疎香滿地東風老 春晚信沈沈
天涯何處尋 曉星屏六扇 眉黛淡山遠 怎奈向離
心逐東流不禁
五代詞人孫光憲菩薩蠻
丙午 葉吉"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc2OTMyNjEwNjA0MjgxNg==_0.jpg
/images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjc2MzAwNDU0MzM0MTYzOQ==_0.jpg	0.782088	high_directional_coverage	"書友早安舒心😃
習字塗鴉分享🙏
    孟子曰：「天將降大任於斯人也，必先苦其心志，勞其筋骨，餓其體膚，空乏其身，行拂亂其所為，所以動心忍性，增益其所不能。」
✍️於:烘爐茶壺"	"天將降大任於斯人也必先
苦其心志勞其筋骨餓其體膚
空乏其身行拂亂其所為
所以動心忍性增益其所不能
孟子語丙申夏月楊冰書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjc2MzAwNDU0MzM0MTYzOQ==_0.jpg
/images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc2Nzk0NTE3OTUxNDI0Mg==_0.jpg	0.716935	combined_score_above_threshold	"大家晚安

孟浩然  春曉

春眠不覺曉，處處聞啼鳥。

夜來風雨聲，花落知多少。

張威龍  習書2026/5/22"	"春眠不覺
曉處聞啼
鳥夜來風
雨聲花落知
多少
孟浩然春曉
丙子夏張武書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc2Nzk0NTE3OTUxNDI0Mg==_0.jpg
/images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc2NjA3NzYwNjM2NzY2Ng==_0.jpg	0.914039	high_directional_coverage	"大家午安
三月七日，沙湖道中遇雨。雨具先去，同行皆狼狽，余獨不覺，已而遂晴，故作此。
莫聽穿林打葉聲，
何妨吟嘯且徐行。
竹杖芒鞋輕勝馬，誰怕？
一蓑煙雨任平生。
料峭春風吹酒醒，微冷，
山頭斜照卻相迎。
回首向來蕭瑟處，
歸去，也無風雨也無晴。
定風波  宋 蘇軾

丙午夏午後酷熱  
張威龍  習書2026/5/22"	"三月七日沙湖道中遇雨
雨具先去同行皆狼狽
余獨不覺已而遂晴
故作此
莫聽穿林打葉
聲何妨吟嘯且徐
行竹杖芒鞋輕勝
馬誰怕一蓑煙雨
任平生料峭春風
吹醒微冷山頭斜照
却相迎回首向來蕭
瑟處歸去也無
風雨也無晴
定風波 宋蘇軾
丙子夏午後酣暢
張盛浤"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc2NjA3NzYwNjM2NzY2Ng==_0.jpg
/images/UzpfSTEwMDAxNjg4Mjk5NjczMzpWSzoyNjc2NDIwNzM4MzIyMTM1NQ==_0.jpg	0.93	one_text_contains_the_other	菩提本無樹，明鏡亦非臺！見笑！	"菩
提
本
無
樹
明
鏡
亦
非
臺"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAxNjg4Mjk5NjczMzpWSzoyNjc2NDIwNzM4MzIyMTM1NQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc2MzgxMDYyMzI2MTAzMQ==_0.jpg	0.764048	high_directional_coverage	"2026-05-22週五
中華字經
109
誇訣逗倡，哦欠所悉。
付與酪膳，喂哄乖嫡。
藐蔑蠢哲，懂謬惑殆。"	"誇
訣
逗
倡
哦
欠
所
悉
付
與
酪
膳
喂
哄
乖
嫡
藐
蔑
蠢
哲
憧
謬
惑
殆
中華字經109丙子夏陽化并書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc2MzgxMDYyMzI2MTAzMQ==_0.jpg
/images/UzpfSTEwMDAwNDE4MzAzOTE2MDpWSzoyNjc2NzE5NTcyNjI1NTg1NA==_0.jpg	0.714861	high_directional_coverage	棲情物外 永受嘉福	"棲情
物外
永寿
嘉福
信安
信安"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNDE4MzAzOTE2MDpWSzoyNjc2NzE5NTcyNjI1NTg1NA==_0.jpg
/images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc2MjQwNzMzMzQwMTM2MA==_0.jpg	0.762644	one_text_contains_the_other	"人間煙火氣  最撫凡人心
#人生 #励志书法 #正能量"	"人間煙火氣
最撫凡人心
歲在丙申夏月洪非書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc2MjQwNzMzMzQwMTM2MA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc1ODM3OTAyNzEzNzUyNA==_0.jpg	0.89697	high_directional_coverage	煥文章垂後世，炳靈德彌億年。今天的練習01	"煥文章垂後世
炳憲德彌億年"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc1ODM3OTAyNzEzNzUyNA==_0.jpg
/images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjc1MTczMjI3MTEzNTUzMw==_0.jpg	0.726992	high_directional_coverage	"書友早安舒心😃
習字塗鴉分享🙏
宋 朱熹《偶成》：
「少年易老學難成，一寸光陰不可輕，
未覺池塘春草夢，階前梧葉已秋聲。」
✍️於:烘爐茶壺"	"少年易老學難成
一寸光陰不可輕
未覺池
塘春草夢階前梧
葉已秋聲
朱熹詩
楊皓書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjc1MTczMjI3MTEzNTUzMw==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc1MTU5ODcxMTE0ODg4OQ==_0.jpg	0.806749	high_directional_coverage	"2026-05-21週四
長恨歌 白居易
12
峨嵋山下少人行，
旌旗無光日色薄。
蜀江水碧蜀山青，
聖主朝朝暮暮情。"	"峨嵋山下少人行
旌旗無光日色薄
蜀江水碧蜀山青
聖主朝朝暮暮情
長恨歌句白居易丙午冬楚書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc1MTU5ODcxMTE0ODg4OQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc0NzI2NjU4MTU4MjEwMg==_0.jpg	0.698721	high_directional_coverage	青青葉，矮矮叢。鬥春工。竹葉香浮金盞色，醉千鍾。黃菊較輸春豔，金錢比怯秋紅。好勝百花開更早，佔東風。今天的練習03	"青々葉矮々葉聚闘奇工竹葉如浮金盞色
醉子鍾黃菊較輸春晚金錢比怯秋紅
好勝百花開更早占東風
野人高濂春光好
丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc0NzI2NjU4MTU4MjEwMg==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc0NzI2Mjc1NDkxNTgxOA==_0.jpg	1.0	one_text_contains_the_other	百忍成金。今天的練習02	"百
忍
成
金"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjc0NzI2Mjc1NDkxNTgxOA==_0.jpg
/images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc0NjI5NzM5ODM0NTY4Nw==_0.jpg	0.736132	high_directional_coverage	"大家晚安

無人扶我青雲志

我自踏雪至山巔

張威龍 習書2026/5/20"	"無人
扶
我
青
雲
志
我
自
踏
雪
至
山
巔
丙子夏
張
武
書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjc0NjI5NzM5ODM0NTY4Nw==_0.jpg
/images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc0MjE5MjM3ODc1NjE4OQ==_0.jpg	0.919883	one_text_contains_the_other	"你要明白
能為你撐腰的
永遠只有你自己
#有溫度的毛筆字
#正能量"	"你要明白
能為你撐腰的
永遠只有你自己
墨深能書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjc0MjE5MjM3ODc1NjE4OQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc0MDg0MDE4ODg5MTQwOA==_0.jpg	0.802002	high_directional_coverage	"2026-05-20週三
中華字經
108
吟詠背誦，熟似譜呂。
韶努仗牘，諄誨朝夕。
頭腦認念，住校再析。"	"吟
詠
背
誦
熟
似
譜
呂
韶
努
仗
牘
諄
誨
朝
夕
頭
腦
認
念
住
校
再
析
中華字經咸陽丙午夏敬之"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjc0MDg0MDE4ODg5MTQwOA==_0.jpg
/images/UzpfSTEwMDAwNDE4MzAzOTE2MDpWSzoyNjczMTgzNzE2MzEyNTA0NA==_0.jpg	1.0	one_text_contains_the_other	天道酬勤	"天
道
酬
勤"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNDE4MzAzOTE2MDpWSzoyNjczMTgzNzE2MzEyNTA0NA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjczMzIxODk5Mjk4Njg2MQ==_0.jpg	0.912088	high_directional_coverage	看花臨水心無事，嘯志歌懷意自如。今天的練習01	"看花臨水心無事
嘯志歌怀意自如"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjczMzIxODk5Mjk4Njg2MQ==_0.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjczMTAxNjA3OTg3MzgxOQ==_5.jpg	0.581541	one_text_contains_the_other	"李白这首詩氣勢磅礡，尤其是“飛流直下三千尺，疑是銀河落九天”兩句，如何通過筆畫的連貫和字形的舒展，適意地表現了瀑布的壯美和李白的豪情，高難度……

日照香炉生紫烟，
遥看瀑布挂前川。
飞流直下三千尺，
疑是银河落九天。
- 李白《望庐山瀑布》"	"日照香炉生紫烟遥看瀑布
挂前川飞流直下三千尺疑是银河
落九天"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjczMTAxNjA3OTg3MzgxOQ==_5.jpg
/images/UzpfSTEwMDAwNzI5MzE4NTg0MTpWSzoyNjcyODUwMTA3Njc5MTk4Ng==_0.jpg	0.879992	high_directional_coverage	"春眠不覺曉，處處聞啼鳥。
夜來風雨聲，花落知多少。孟浩然/春曉"	"春
眠
不
覺
曉
處
々
聞
啼
鳥
夜
來
風
雨
聲
花
落
知
多
少
浩
坪"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNzI5MzE4NTg0MTpWSzoyNjcyODUwMTA3Njc5MTk4Ng==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcyMTM3ODIyNzUwNDI3MQ==_0.jpg	0.634469	high_directional_coverage	花眼媚，柳腰伸。正芳春。懊恨不曾緣底事，意中人。無緒獨依孤枕。有時愁伴重茵。風起絮飛天欲暮，坐含顰。今天的練習03	"花眼媚柳腰伸匹芳春懊恨不无缘
底事意中人愁绪独依孤枕有谁愁
伴重茵风起絮飞天将暮坐含颦
明人俞彦春光好
丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcyMTM3ODIyNzUwNDI3MQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjcyNTk0MzM5NzA0Nzc1NA==_0.jpg	0.820454	high_directional_coverage	"2026-05-19週二
長恨歌 白居易
11
君王掩面救不得，
回看血淚相和流。
黃埃散漫風蕭索，
雲棧縈紆登劍閣。"	"君王掩面救不得
回看血淚相和流
黃埃散漫風蕭索
雲棧縈紆登劍閣
長恨歌白居易
丙子夏
楚之"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjcyNTk0MzM5NzA0Nzc1NA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcyMTM3NDYyNDE3MTI5OA==_0.jpg	1.0	one_text_contains_the_other	鴻業遠圖。今天的練習02	"鴻
業
遠
圖"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcyMTM3NDYyNDE3MTI5OA==_0.jpg
/images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjcyNjgwNDAwNjk2MTY5Mw==_0.jpg	0.635641	one_text_contains_the_other	"好人一生平安，喜欢的分享❤️
#福报 #毛笔书法 #笔书法爱生活 #书法的力量"	"一
生
平
安"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDA2Njk5MjM5MDYwMTpWSzoyNjcyNjgwNDAwNjk2MTY5Mw==_0.jpg
/images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjcyMTk2ODcyNDExMTg4OA==_0.jpg	0.795599	high_directional_coverage	"夜歸鹿門山歌
唐-孟浩然

山寺鐘鳴晝已昏，漁梁渡頭爭渡喧。
人隨沙岸向江村，餘亦乘舟歸鹿門。
鹿門月照開煙樹，忽到龐公棲隱處。
巖扉鬆徑長寂寥，惟有幽人自來去。"	"山
寺
鐘
鳴
晝
已
昏
漁
梁
渡
頭
爭
渡
喧
人
隨
沙
岸
向
江
村
余
亦
乘
舟
歸
鹿
門
鹿
門
月
照
開
煙
樹
忽
到
龐
公
棲
隱
處
岩
扉
松
徑
長
寂
寥
唯
有
幽
人
自
來
去
唐
孟
浩
然
詩
夜
歸
鹿
門
歌
丙
午
初
夏
徐
志
寫"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjcyMTk2ODcyNDExMTg4OA==_0.jpg
/images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjcyNjA1MjgxMDM3MDE0Ng==_0.jpg	0.6527	high_directional_coverage	"書友早安舒心😃
習字塗鴉分享🙏
出自於蘇軾的《西江月·世事一场大梦》
作者：蘇軾
世事一場大夢，人生幾度秋涼？夜來風葉已鳴廊。看取眉頭鬢上。(秋涼 一作：新涼)
酒賤常愁客少，月明多被雲妨。中秋誰與共孤光。把盞悽然北望。 
✍️於:烘爐茶壺"	"世事一場大夢人生幾度秋涼夜
来風葉已鳴廊看取眉
鬢上酒賤常愁客少月明多被
云妨中秋誰與共孤光把盞
凄然北望
苏轼西江月丙午 锡潮书"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjcyNjA1MjgxMDM3MDE0Ng==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjcxNTIyMTg3NDc4NjU3Mw==_0.jpg	0.660735	combined_score_above_threshold	"2026-05-18週一
中華字經
107
第六課 幼教20
壹貳摹仿，叁肆韻誼。
伍陸描繪，㭍捌譬喻。
幼稚早竅，玩耍練習。"	"壹
貳
摹
仿
叁
肆
韻
誼
伍
陸
描
繪
染
捌
劈
喻
幼
稚
早
竅
玩
耍
練
習
中華字經
一四丙子
夏姬臨書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjcxNTIyMTg3NDc4NjU3Mw==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcwODc3OTMzNTQzMDgyNw==_0.jpg	0.875556	high_directional_coverage	玉宇河漢酒，春星到心涯。今天的練習01	"玉
宇
河
灑
酒
春
星
到
心
涯"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcwODc3OTMzNTQzMDgyNw==_0.jpg
/images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjcxMzk3MTUxODI0NDk0Mg==_0.jpg	0.584444	combined_score_above_threshold	"書友早安舒心😃
習字塗鴉分享🙏
有志者 事竟成
破釜沉舟 百二秦關終屬楚。
苦心人 天不負
臥薪嘗膽 三千越甲可吞吳。
✍️於:烘爐茶壺"	"有志者事竟成
破釜沉舟百二秦关
终属楚苦心人天不负
卧薪尝胆三千
越甲可吞吴
丙子锡湖书"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjcxMzk3MTUxODI0NDk0Mg==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcwODc4NTMxODc2MzU2Mg==_0.jpg	0.816381	high_directional_coverage	鸞屏掩，翠衾香。小蘭房。回首當時雲雨夢，兩難忘。 如今水遠山長。憑鱗翼、難敘衷腸。況是教人無可恨，一味思量。今天的練習03	"鴛屏掩翠衾寒小蘭房回首當時雲雨
夢去難忘如今水遠山長憑鱗翼難敘
衷腸況是教人無可奈一味思量
宋人蔡伸蘇幕遮丙午之夏"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjcwODc4NTMxODc2MzU2Mg==_0.jpg
